edge_key,layer,head,decision,confidence,rationale,recommended_density_pct,expected_retained_mass,must_be_dense_steps,block_size_limitation
S->P,0,17,DENSE,0.5,DENSE: entropy=0.95>0.7; many_blocks_above_0.01=33,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->X,0,17,DENSE,0.3333333333333333,DENSE: entropy=0.92>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->S,0,17,DENSE,0.6,DENSE: entropy=0.93>0.7; max_block=0.022<0.03,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->P,0,17,DENSE,0.5,DENSE: entropy=0.99>0.7; many_blocks_above_0.01=34,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->X,0,17,DENSE,0.7666666666666666,DENSE: entropy=0.92>0.7; max_block=0.022<0.03; many_blocks_above_0.01=24,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->S,0,17,DENSE,0.3333333333333333,DENSE: entropy=0.93>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->P,0,18,DENSE,0.3333333333333333,DENSE: entropy=0.96>0.7,,,"[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->X,0,18,DENSE,0.5,DENSE: entropy=0.97>0.7; many_blocks_above_0.01=32,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->S,0,18,DENSE,0.5,DENSE: entropy=0.85>0.7; many_blocks_above_0.01=29,,,"[0, 1, 2, 3]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->P,0,18,DENSE,0.5,DENSE: entropy=0.97>0.7; many_blocks_above_0.01=31,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->S,0,18,DENSE,0.5,DENSE: entropy=0.78>0.7; many_blocks_above_0.01=31,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->X,0,18,DENSE,0.5,DENSE: entropy=0.78>0.7; many_blocks_above_0.01=32,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->X,0,19,DENSE,0.5,DENSE: entropy=0.99>0.7; many_blocks_above_0.01=32,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->S,0,19,DENSE,0.5,DENSE: entropy=0.98>0.7; many_blocks_above_0.01=34,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->R1,0,19,DENSE,0.5,DENSE: entropy=0.98>0.7; many_blocks_above_0.01=34,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->S,0,19,DENSE,0.3333333333333333,DENSE: entropy=0.80>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->R1,0,19,DENSE,0.5,DENSE: entropy=0.82>0.7; many_blocks_above_0.01=30,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->X,0,20,DENSE,0.5,DENSE: entropy=0.89>0.7; many_blocks_above_0.01=28,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->S,0,20,DENSE,0.5,DENSE: entropy=0.92>0.7; many_blocks_above_0.01=29,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->R1,0,20,DENSE,0.5,DENSE: entropy=0.93>0.7; many_blocks_above_0.01=32,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->P,0,21,DENSE,0.3333333333333333,DENSE: entropy=0.86>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->X,0,21,DENSE,0.5,DENSE: entropy=0.94>0.7; many_blocks_above_0.01=29,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->S,0,21,DENSE,0.5,DENSE: entropy=0.96>0.7; many_blocks_above_0.01=32,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->R1,0,21,DENSE,0.5,DENSE: entropy=0.98>0.7; many_blocks_above_0.01=32,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->P,0,21,DENSE,0.5,DENSE: entropy=0.91>0.7; many_blocks_above_0.01=23,,,"[21, 22, 23, 25, 26]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->X,0,21,DENSE,0.5,DENSE: entropy=0.75>0.7; many_blocks_above_0.01=33,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->S,0,21,DENSE,0.5,DENSE: entropy=0.75>0.7; many_blocks_above_0.01=32,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->X,0,21,DENSE,0.5,DENSE: entropy=0.77>0.7; many_blocks_above_0.01=34,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->S,0,21,DENSE,0.5,DENSE: entropy=0.76>0.7; many_blocks_above_0.01=32,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->R1,0,21,DENSE,0.5,DENSE: entropy=0.75>0.7; many_blocks_above_0.01=33,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->X,0,22,DENSE,0.5,DENSE: entropy=0.99>0.7; many_blocks_above_0.01=32,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->S,0,22,DENSE,0.5,DENSE: entropy=0.82>0.7; many_blocks_above_0.01=32,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->R1,0,22,DENSE,0.5,DENSE: entropy=0.99>0.7; many_blocks_above_0.01=34,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->P,0,22,DENSE,0.5,DENSE: entropy=0.98>0.7; many_blocks_above_0.01=32,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->S,0,22,DENSE,0.3333333333333333,DENSE: entropy=0.75>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->P,0,22,DENSE,0.5,DENSE: entropy=0.99>0.7; many_blocks_above_0.01=33,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->R1,0,22,DENSE,0.3333333333333333,DENSE: entropy=0.81>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->P,0,22,DENSE,0.5,DENSE: entropy=0.97>0.7; many_blocks_above_0.01=34,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->X,0,23,DENSE,0.5,DENSE: entropy=0.98>0.7; many_blocks_above_0.01=32,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->S,0,23,DENSE,0.5,DENSE: entropy=0.98>0.7; many_blocks_above_0.01=34,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->R1,0,23,DENSE,0.5,DENSE: entropy=0.99>0.7; many_blocks_above_0.01=34,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->P,0,23,DENSE,0.5,DENSE: entropy=0.97>0.7; many_blocks_above_0.01=32,,,"[18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->X,1,0,DENSE,0.5,DENSE: entropy=0.97>0.7; many_blocks_above_0.01=31,,,"[0, 1, 2, 3]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->S,1,0,DENSE,0.5,DENSE: entropy=0.95>0.7; many_blocks_above_0.01=30,,,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->R1,1,0,DENSE,0.5,DENSE: entropy=0.96>0.7; many_blocks_above_0.01=33,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->P,1,0,DENSE,0.5,DENSE: entropy=0.98>0.7; many_blocks_above_0.01=31,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->P,1,0,DENSE,0.5,DENSE: entropy=0.99>0.7; many_blocks_above_0.01=34,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->X,1,0,DENSE,0.5,DENSE: entropy=0.76>0.7; many_blocks_above_0.01=20,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->P,1,0,DENSE,0.5,DENSE: entropy=0.96>0.7; many_blocks_above_0.01=32,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->X,1,0,DENSE,0.5,DENSE: entropy=0.83>0.7; many_blocks_above_0.01=29,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->S,1,0,DENSE,0.5,DENSE: entropy=0.73>0.7; many_blocks_above_0.01=22,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->X,1,1,DENSE,0.5,DENSE: entropy=0.89>0.7; many_blocks_above_0.01=30,,,"[13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->S,1,1,DENSE,0.5,DENSE: entropy=0.90>0.7; many_blocks_above_0.01=28,,,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->P,1,1,DENSE,0.5,DENSE: entropy=0.93>0.7; many_blocks_above_0.01=28,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->X,1,1,DENSE,0.7666666666666666,DENSE: entropy=0.92>0.7; max_block=0.021<0.03; many_blocks_above_0.01=27,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->R1,1,1,DENSE,0.5,DENSE: entropy=0.91>0.7; many_blocks_above_0.01=24,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->X,1,1,DENSE,0.5,DENSE: entropy=0.89>0.7; many_blocks_above_0.01=28,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->S,1,1,DENSE,0.5,DENSE: entropy=0.85>0.7; many_blocks_above_0.01=31,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->R1,1,1,DENSE,0.5,DENSE: entropy=0.89>0.7; many_blocks_above_0.01=21,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->X,1,1,DENSE,0.5,DENSE: entropy=0.86>0.7; many_blocks_above_0.01=37,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->S,1,1,DENSE,0.5,DENSE: entropy=0.88>0.7; many_blocks_above_0.01=21,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->R1,1,1,DENSE,0.5,DENSE: entropy=0.82>0.7; many_blocks_above_0.01=30,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->X,1,2,DENSE,0.5,DENSE: entropy=0.97>0.7; many_blocks_above_0.01=32,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->S,1,2,DENSE,0.5,DENSE: entropy=0.93>0.7; many_blocks_above_0.01=29,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->R1,1,2,DENSE,0.5,DENSE: entropy=0.94>0.7; many_blocks_above_0.01=30,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->P,1,2,DENSE,0.5,DENSE: entropy=0.97>0.7; many_blocks_above_0.01=32,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->X,1,3,DENSE,0.5,DENSE: entropy=0.97>0.7; many_blocks_above_0.01=32,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->S,1,3,DENSE,0.5,DENSE: entropy=0.97>0.7; many_blocks_above_0.01=33,,,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->R1,1,3,DENSE,0.5,DENSE: entropy=0.90>0.7; many_blocks_above_0.01=26,,,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->P,1,3,DENSE,0.3333333333333333,DENSE: entropy=0.88>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->S,1,3,DENSE,0.5,DENSE: entropy=0.89>0.7; many_blocks_above_0.01=22,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->R1,1,3,DENSE,0.5,DENSE: entropy=0.88>0.7; many_blocks_above_0.01=29,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->P,1,3,DENSE,0.5,DENSE: entropy=0.92>0.7; many_blocks_above_0.01=30,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->X,1,3,DENSE,0.6,DENSE: entropy=0.94>0.7; max_block=0.017<0.03,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->S,1,3,DENSE,0.7666666666666666,DENSE: entropy=0.87>0.7; max_block=0.029<0.03; many_blocks_above_0.01=27,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->R1,1,3,DENSE,0.5,DENSE: entropy=0.87>0.7; many_blocks_above_0.01=29,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->P,1,3,DENSE,0.5,DENSE: entropy=0.95>0.7; many_blocks_above_0.01=30,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->S,1,3,DENSE,0.7666666666666666,DENSE: entropy=0.88>0.7; max_block=0.028<0.03; many_blocks_above_0.01=26,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->R1,1,3,DENSE,0.5,DENSE: entropy=0.85>0.7; many_blocks_above_0.01=25,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->X,1,4,DENSE,0.5,DENSE: entropy=0.96>0.7; many_blocks_above_0.01=31,,,"[0, 1, 2, 3, 4, 5, 6, 7]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->S,1,4,DENSE,0.5,DENSE: entropy=0.90>0.7; many_blocks_above_0.01=26,,,"[0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->P,1,4,DENSE,0.5,DENSE: entropy=0.95>0.7; many_blocks_above_0.01=30,,,"[26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->S,1,4,DENSE,0.3333333333333333,DENSE: entropy=0.84>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->R1,1,4,DENSE,0.6,DENSE: entropy=0.94>0.7; max_block=0.022<0.03,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->X,1,4,DENSE,0.3333333333333333,DENSE: entropy=0.83>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->R1,1,4,DENSE,0.3333333333333333,DENSE: entropy=0.82>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->X,1,4,DENSE,0.6,DENSE: entropy=0.94>0.7; max_block=0.021<0.03,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->S,1,4,DENSE,0.3333333333333333,DENSE: entropy=0.88>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->X,1,5,DENSE,0.5,DENSE: entropy=0.93>0.7; many_blocks_above_0.01=27,,,"[0, 1, 2, 3]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->S,1,5,DENSE,0.5,DENSE: entropy=0.93>0.7; many_blocks_above_0.01=26,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->P,1,5,DENSE,0.5,DENSE: entropy=0.91>0.7; many_blocks_above_0.01=21,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->S,1,5,DENSE,0.3333333333333333,DENSE: entropy=0.88>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->P,1,5,DENSE,0.5,DENSE: entropy=0.93>0.7; many_blocks_above_0.01=33,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->X,1,5,DENSE,0.6,DENSE: entropy=0.97>0.7; max_block=0.020<0.03,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->P,1,5,DENSE,0.5,DENSE: entropy=0.93>0.7; many_blocks_above_0.01=26,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->S,1,5,DENSE,0.3333333333333333,DENSE: entropy=0.93>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->X,1,6,DENSE,0.5,DENSE: entropy=0.97>0.7; many_blocks_above_0.01=32,,,"[0, 1, 2, 3, 4, 5, 6, 7]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->S,1,6,DENSE,0.5,DENSE: entropy=0.94>0.7; many_blocks_above_0.01=28,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->R1,1,6,DENSE,0.5,DENSE: entropy=0.93>0.7; many_blocks_above_0.01=30,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->P,1,6,DENSE,0.5,DENSE: entropy=0.88>0.7; many_blocks_above_0.01=20,,,"[22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->X,1,6,DENSE,0.7666666666666666,DENSE: entropy=0.82>0.7; max_block=0.029<0.03; many_blocks_above_0.01=41,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->S,1,6,DENSE,0.5,DENSE: entropy=0.76>0.7; many_blocks_above_0.01=21,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->R1,1,6,DENSE,0.5,DENSE: entropy=0.81>0.7; many_blocks_above_0.01=27,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->X,1,6,DENSE,0.5,DENSE: entropy=0.82>0.7; many_blocks_above_0.01=35,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->X,1,7,DENSE,0.5,DENSE: entropy=0.95>0.7; many_blocks_above_0.01=30,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->S,1,7,DENSE,0.5,DENSE: entropy=0.88>0.7; many_blocks_above_0.01=25,,,"[23, 24]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->R1,1,7,DENSE,0.5,DENSE: entropy=0.90>0.7; many_blocks_above_0.01=24,,,"[24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->P,1,7,DENSE,0.5,DENSE: entropy=0.91>0.7; many_blocks_above_0.01=23,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->X,1,7,DENSE,0.7666666666666666,DENSE: entropy=0.87>0.7; max_block=0.028<0.03; many_blocks_above_0.01=29,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->S,1,7,DENSE,0.5,DENSE: entropy=0.77>0.7; many_blocks_above_0.01=23,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->R1,1,7,DENSE,0.5,DENSE: entropy=0.84>0.7; many_blocks_above_0.01=29,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->X,1,7,DENSE,0.5,DENSE: entropy=0.87>0.7; many_blocks_above_0.01=21,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->S,1,7,DENSE,0.5,DENSE: entropy=0.81>0.7; many_blocks_above_0.01=34,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->R1,1,7,DENSE,0.3333333333333333,DENSE: entropy=0.81>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->X,1,7,DENSE,0.7666666666666666,DENSE: entropy=0.90>0.7; max_block=0.026<0.03; many_blocks_above_0.01=26,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->S,1,7,DENSE,0.5,DENSE: entropy=0.86>0.7; many_blocks_above_0.01=25,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->R1,1,7,DENSE,0.5,DENSE: entropy=0.82>0.7; many_blocks_above_0.01=30,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->X,1,8,DENSE,0.5,DENSE: entropy=0.98>0.7; many_blocks_above_0.01=32,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->S,1,8,DENSE,0.5,DENSE: entropy=0.97>0.7; many_blocks_above_0.01=33,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->X,1,8,DENSE,0.5,DENSE: entropy=0.81>0.7; many_blocks_above_0.01=34,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->S,1,8,DENSE,0.5,DENSE: entropy=0.81>0.7; many_blocks_above_0.01=20,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->R1,1,8,DENSE,0.5,DENSE: entropy=0.85>0.7; many_blocks_above_0.01=28,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
