edge_key,layer,head,decision,confidence,rationale,recommended_density_pct,expected_retained_mass,must_be_dense_steps,block_size_limitation
X->P,22,14,DENSE,0.5,DENSE: entropy=0.98>0.7; many_blocks_above_0.01=32,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->X,22,14,DENSE,0.3333333333333333,DENSE: entropy=0.75>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->S,22,14,SPARSE,0.6666666666666666,SPARSE: concentration=0.84>=0.6; strong_peak=0.499; stability=0.81>=0.5,0.5,0.6841437565946397,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->R1,22,14,SPARSE,0.9,SPARSE: segment_skip=0.0289<0.03,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->P,22,14,DENSE,0.5,DENSE: entropy=0.99>0.7; many_blocks_above_0.01=34,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->X,22,14,DENSE,0.3333333333333333,DENSE: entropy=0.81>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->S,22,14,SPARSE,0.5333333333333333,SPARSE: concentration=0.69>=0.6; stability=0.95>=0.5,0.5,0.23273988852805114,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->R1,22,14,DENSE,0.3333333333333333,DENSE: entropy=0.73>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->P,22,14,DENSE,0.5,DENSE: entropy=0.98>0.7; many_blocks_above_0.01=34,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->X,22,14,DENSE,0.5,DENSE: entropy=0.82>0.7; many_blocks_above_0.01=25,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->S,22,14,SPARSE,0.6666666666666666,SPARSE: concentration=0.64>=0.6; strong_peak=0.328; stability=0.90>=0.5,0.5,0.4748474668195529,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->R1,22,14,SPARSE,0.5333333333333333,SPARSE: concentration=0.79>=0.6; stability=0.98>=0.5,0.5,0.27476546448382405,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->P,22,15,SPARSE,0.95,SPARSE: segment_dominant=0.968>0.80,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->X,22,15,SPARSE,0.9,SPARSE: segment_skip=0.0134<0.03,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->S,22,15,SPARSE,0.9,SPARSE: segment_skip=0.0133<0.03,0.0,0.0,"[0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 18]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->R1,22,15,SPARSE,0.9,SPARSE: segment_skip=0.0090<0.03,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->P,22,15,SPARSE,0.9,SPARSE: segment_skip=0.0117<0.03,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->X,22,15,SPARSE,0.95,SPARSE: segment_dominant=0.953>0.80,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->S,22,15,SPARSE,0.9333333333333335,SPARSE: concentration=0.93>=0.6; entropy=0.26<=0.35; strong_peak=0.759; stability=0.83>=0.5,0.5,0.824799486314433,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->R1,22,15,SPARSE,0.9,SPARSE: segment_skip=0.0241<0.03,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->P,22,15,SPARSE,0.9,SPARSE: segment_skip=0.0027<0.03,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->X,22,15,SPARSE,0.6666666666666666,SPARSE: concentration=0.85>=0.6; strong_peak=0.368; stability=0.92>=0.5,0.5,0.5832968426112702,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->S,22,15,SPARSE,0.5333333333333333,SPARSE: concentration=0.78>=0.6; stability=0.97>=0.5,0.5,0.2761253411073779,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->R1,22,15,SPARSE,0.5333333333333333,SPARSE: concentration=0.70>=0.6; stability=0.94>=0.5,0.5,0.22459314520707135,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->P,22,15,SPARSE,0.9,SPARSE: segment_skip=0.0008<0.03,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->X,22,15,SPARSE,0.5333333333333333,SPARSE: concentration=0.77>=0.6; stability=0.96>=0.5,0.5,0.2919589899836983,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->S,22,15,SPARSE,0.6666666666666666,SPARSE: concentration=0.88>=0.6; strong_peak=0.133; stability=0.96>=0.5,0.5,0.4319722394929286,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->R1,22,15,SPARSE,0.95,SPARSE: segment_dominant=0.805>0.80,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->P,22,16,SPARSE,0.95,SPARSE: segment_dominant=0.924>0.80,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->X,22,16,DENSE,0.5,DENSE: entropy=0.98>0.7; many_blocks_above_0.01=31,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->S,22,16,SPARSE,0.9,SPARSE: segment_skip=0.0170<0.03,0.0,0.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->R1,22,16,SPARSE,0.9,SPARSE: segment_skip=0.0175<0.03,0.0,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->P,22,16,DENSE,0.5,DENSE: entropy=0.93>0.7; many_blocks_above_0.01=28,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->X,22,16,SPARSE,0.5333333333333333,SPARSE: concentration=0.82>=0.6; stability=0.97>=0.5,0.5,0.29928836822419186,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->S,22,16,SPARSE,0.6666666666666666,SPARSE: concentration=0.87>=0.6; strong_peak=0.486; stability=0.86>=0.5,0.5,0.6814658322302964,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->R1,22,16,SPARSE,0.5333333333333333,SPARSE: concentration=0.68>=0.6; stability=0.97>=0.5,0.5,0.24137628223949897,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->P,22,16,SPARSE,0.9,SPARSE: segment_skip=0.0040<0.03,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->X,22,16,SPARSE,0.6666666666666666,SPARSE: concentration=0.71>=0.6; strong_peak=0.455; stability=0.84>=0.5,0.5,0.5475308354837544,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->S,22,16,SPARSE,0.95,SPARSE: segment_dominant=0.800>0.80,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->R1,22,16,DENSE,0.3333333333333333,DENSE: entropy=0.76>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->P,22,16,SPARSE,0.9,SPARSE: segment_skip=0.0009<0.03,0.0,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->X,22,16,SPARSE,0.5333333333333333,SPARSE: concentration=0.64>=0.6; stability=0.94>=0.5,0.5,0.24781315529547635,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->S,22,16,SPARSE,0.6666666666666666,SPARSE: concentration=0.72>=0.6; strong_peak=0.426; stability=0.93>=0.5,0.5,0.5391258972298537,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->R1,22,16,SPARSE,0.95,SPARSE: segment_dominant=0.858>0.80,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->P,22,17,SPARSE,0.6000000000000001,SPARSE: segment_mass_dominance=1.582; peak_in_small_segment=0.325; stability=0.98>=0.5,0.5,0.3252948200014431,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->X,22,17,DENSE,0.5,DENSE: entropy=0.97>0.7; many_blocks_above_0.01=30,,,"[20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->S,22,17,SPARSE,0.3333333333333333,SPARSE: strong_peak=0.336; stability=0.92>=0.5,0.0,0.03738114922972662,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->R1,22,17,SPARSE,0.9,SPARSE: segment_skip=0.0200<0.03,0.0,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->P,22,17,DENSE,0.5,DENSE: entropy=0.94>0.7; many_blocks_above_0.01=29,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->X,22,17,DENSE,0.5,DENSE: entropy=0.75>0.7; many_blocks_above_0.01=26,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->S,22,17,SPARSE,0.6666666666666666,SPARSE: concentration=0.89>=0.6; strong_peak=0.500; stability=0.89>=0.5,0.5,0.7660239317673012,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->R1,22,17,SPARSE,0.9,SPARSE: segment_skip=0.0119<0.03,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->P,22,17,SPARSE,0.9,SPARSE: segment_skip=0.0233<0.03,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->X,22,17,SPARSE,0.6666666666666666,SPARSE: concentration=0.61>=0.6; strong_peak=0.219; stability=0.96>=0.5,0.5,0.3663979918362728,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->S,22,17,DENSE,0.5,DENSE: entropy=0.83>0.7; many_blocks_above_0.01=20,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->R1,22,17,DENSE,0.3333333333333333,DENSE: entropy=0.91>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->P,22,17,DENSE,0.5,DENSE: entropy=0.97>0.7; many_blocks_above_0.01=33,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->X,22,17,DENSE,0.5,DENSE: entropy=0.81>0.7; many_blocks_above_0.01=32,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->S,22,17,SPARSE,0.6666666666666666,SPARSE: concentration=0.62>=0.6; strong_peak=0.152; stability=0.93>=0.5,0.5,0.4526593435822385,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->R1,22,17,DENSE,0.3333333333333333,DENSE: entropy=0.78>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->P,22,18,SPARSE,0.95,SPARSE: segment_dominant=0.893>0.80,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->X,22,18,DENSE,0.5,DENSE: entropy=0.99>0.7; many_blocks_above_0.01=32,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->S,22,18,SPARSE,0.9,SPARSE: segment_skip=0.0255<0.03,0.0,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->R1,22,18,SPARSE,0.9,SPARSE: segment_skip=0.0257<0.03,0.0,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->P,22,18,SPARSE,0.9,SPARSE: segment_skip=0.0201<0.03,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->X,22,18,SPARSE,0.95,SPARSE: segment_dominant=0.884>0.80,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->S,22,18,SPARSE,0.9333333333333335,SPARSE: concentration=0.93>=0.6; entropy=0.34<=0.35; strong_peak=0.631; stability=0.80>=0.5,0.5,0.7979747210572409,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->R1,22,18,SPARSE,0.5333333333333333,SPARSE: concentration=0.70>=0.6; stability=0.86>=0.5,0.5,0.2687752155556908,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->P,22,18,SPARSE,0.9,SPARSE: segment_skip=0.0012<0.03,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->X,22,18,SPARSE,0.6666666666666666,SPARSE: concentration=0.77>=0.6; strong_peak=0.569; stability=0.84>=0.5,0.5,0.648008228037489,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->S,22,18,SPARSE,0.95,SPARSE: segment_dominant=0.899>0.80,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->R1,22,18,SPARSE,0.6666666666666666,SPARSE: concentration=0.62>=0.6; strong_peak=0.432; stability=0.88>=0.5,0.5,0.4883685148903426,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->P,22,18,SPARSE,0.9,SPARSE: segment_skip=0.0002<0.03,0.0,0.0,[0],block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->X,22,18,SPARSE,0.5333333333333333,SPARSE: concentration=0.69>=0.6; stability=0.94>=0.5,0.5,0.3003308086287137,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->S,22,18,SPARSE,0.9333333333333335,SPARSE: concentration=0.82>=0.6; segment_mass_dominance=1.243; peak_in_small_segment=0.684; stability=0.88>=0.5,0.5,0.7520436238806452,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->R1,22,18,SPARSE,0.95,SPARSE: segment_dominant=0.911>0.80,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->P,22,19,SPARSE,0.6000000000000001,SPARSE: segment_mass_dominance=0.841; peak_in_small_segment=0.330; stability=0.95>=0.5,0.5,0.3295610246958539,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->X,22,19,DENSE,0.5,DENSE: entropy=0.96>0.7; many_blocks_above_0.01=29,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->S,22,19,DENSE,0.5,DENSE: entropy=0.91>0.7; many_blocks_above_0.01=24,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->R1,22,19,DENSE,0.5,DENSE: entropy=0.97>0.7; many_blocks_above_0.01=32,,,"[19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->P,22,19,DENSE,0.5,DENSE: entropy=0.98>0.7; many_blocks_above_0.01=32,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->X,22,19,DENSE,0.5,DENSE: entropy=0.81>0.7; many_blocks_above_0.01=33,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->S,22,19,SPARSE,0.6666666666666666,SPARSE: concentration=0.79>=0.6; strong_peak=0.346; stability=0.84>=0.5,0.5,0.6336788368649646,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->R1,22,19,SPARSE,0.5333333333333333,SPARSE: concentration=0.61>=0.6; stability=0.90>=0.5,0.5,0.28473320378184713,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->P,22,19,DENSE,0.5,DENSE: entropy=0.99>0.7; many_blocks_above_0.01=34,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->X,22,19,DENSE,0.3333333333333333,DENSE: entropy=0.82>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->S,22,19,SPARSE,0.5333333333333333,SPARSE: concentration=0.62>=0.6; stability=0.92>=0.5,0.5,0.24678738870569766,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->R1,22,19,DENSE,0.5,DENSE: entropy=0.84>0.7; many_blocks_above_0.01=21,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->P,22,19,DENSE,0.5,DENSE: entropy=0.97>0.7; many_blocks_above_0.01=33,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->X,22,19,DENSE,0.5,DENSE: entropy=0.81>0.7; many_blocks_above_0.01=28,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->S,22,19,SPARSE,0.6666666666666666,SPARSE: concentration=0.62>=0.6; strong_peak=0.219; stability=0.91>=0.5,0.5,0.423295077488279,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->R1,22,19,SPARSE,0.5333333333333333,SPARSE: concentration=0.71>=0.6; stability=0.93>=0.5,0.5,0.2603376355294895,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->P,22,20,SPARSE,0.95,SPARSE: segment_dominant=0.850>0.80,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->X,22,20,DENSE,0.5,DENSE: entropy=0.94>0.7; many_blocks_above_0.01=28,,,"[4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->S,22,20,DENSE,0.5,DENSE: entropy=0.94>0.7; many_blocks_above_0.01=33,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->R1,22,20,DENSE,0.5,DENSE: entropy=0.95>0.7; many_blocks_above_0.01=32,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->P,22,20,DENSE,0.5,DENSE: entropy=0.98>0.7; many_blocks_above_0.01=31,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->X,22,20,SPARSE,0.5333333333333333,SPARSE: concentration=0.64>=0.6; stability=0.94>=0.5,0.5,0.2964884784512041,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->S,22,20,SPARSE,0.6666666666666666,SPARSE: concentration=0.77>=0.6; strong_peak=0.401; stability=0.92>=0.5,0.0,0.04960905787135873,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->R1,22,20,DENSE,0.5,DENSE: entropy=0.81>0.7; many_blocks_above_0.01=27,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->P,22,20,DENSE,0.5,DENSE: entropy=0.99>0.7; many_blocks_above_0.01=34,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->X,22,20,DENSE,0.3333333333333333,DENSE: entropy=0.91>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->S,22,20,DENSE,0.3333333333333333,DENSE: entropy=0.83>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->R1,22,20,DENSE,0.3333333333333333,DENSE: entropy=0.94>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->P,22,20,DENSE,0.5,DENSE: entropy=0.98>0.7; many_blocks_above_0.01=34,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->X,22,20,DENSE,0.5,DENSE: entropy=0.87>0.7; many_blocks_above_0.01=22,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->S,22,20,DENSE,0.3333333333333333,DENSE: entropy=0.89>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->R1,22,20,DENSE,0.3333333333333333,DENSE: entropy=0.89>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->P,22,21,SPARSE,0.6000000000000001,SPARSE: segment_mass_dominance=0.761; peak_in_small_segment=0.494; stability=0.91>=0.5,0.5,0.494464477342611,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->X,22,21,DENSE,0.5,DENSE: entropy=0.98>0.7; many_blocks_above_0.01=32,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->S,22,21,SPARSE,0.6666666666666666,SPARSE: concentration=0.63>=0.6; strong_peak=0.465; stability=0.85>=0.5,0.0,0.036899013145427616,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->R1,22,21,SPARSE,0.9,SPARSE: segment_skip=0.0067<0.03,0.0,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->P,22,21,DENSE,0.3333333333333333,DENSE: entropy=0.89>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->X,22,21,SPARSE,0.4666666666666666,SPARSE: segment_mass_dominance=8.554; stability=0.83>=0.5,0.5,0.07608389689941907,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->S,22,21,SPARSE,0.6666666666666666,SPARSE: concentration=0.89>=0.6; strong_peak=0.262; stability=0.73>=0.5,0.0,0.0349773705404784,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->R1,22,21,SPARSE,0.9,SPARSE: segment_skip=0.0033<0.03,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->P,22,21,SPARSE,0.6000000000000001,SPARSE: segment_mass_dominance=1.661; peak_in_small_segment=0.243; stability=0.55>=0.5,0.5,0.24255629675399185,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->X,22,21,FALLBACK,0.5,FALLBACK: step_var=0.40>0.3; moderate_concentration=0.36,15.0,0.5209990543736763,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->S,22,21,SPARSE,0.5333333333333333,SPARSE: concentration=0.71>=0.6; stability=0.90>=0.5,0.5,0.2968350426952132,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->R1,22,21,DENSE,0.3333333333333333,DENSE: entropy=0.81>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->P,22,21,SPARSE,0.9,SPARSE: segment_skip=0.0057<0.03,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->X,22,21,SPARSE,0.9,SPARSE: segment_skip=0.0185<0.03,0.0,0.0,"[0, 1]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->S,22,21,SPARSE,0.6666666666666666,SPARSE: concentration=0.75>=0.6; strong_peak=0.465; stability=0.90>=0.5,0.5,0.5976201633848903,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->R1,22,21,SPARSE,0.95,SPARSE: segment_dominant=0.948>0.80,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->P,22,22,SPARSE,0.6000000000000001,SPARSE: segment_mass_dominance=1.044; peak_in_small_segment=0.393; stability=0.96>=0.5,0.5,0.39327549045974075,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->X,22,22,DENSE,0.5,DENSE: entropy=0.97>0.7; many_blocks_above_0.01=32,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->S,22,22,DENSE,0.5,DENSE: entropy=0.78>0.7; many_blocks_above_0.01=24,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->R1,22,22,DENSE,0.5,DENSE: entropy=0.97>0.7; many_blocks_above_0.01=33,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->P,22,22,DENSE,0.5,DENSE: entropy=0.96>0.7; many_blocks_above_0.01=32,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->X,22,22,DENSE,0.6,DENSE: entropy=0.99>0.7; max_block=0.010<0.03,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->S,22,22,DENSE,0.3333333333333333,DENSE: entropy=0.81>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->R1,22,22,SPARSE,0.4666666666666666,SPARSE: segment_mass_dominance=0.987; stability=0.86>=0.5,0.5,0.050506562469628084,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->P,22,22,DENSE,0.5,DENSE: entropy=0.95>0.7; many_blocks_above_0.01=32,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->X,22,22,SPARSE,0.4666666666666666,SPARSE: segment_mass_dominance=5.281; stability=0.94>=0.5,0.5,0.053797041555814225,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->S,22,22,SPARSE,0.4666666666666666,SPARSE: segment_mass_dominance=4.301; stability=0.95>=0.5,0.5,0.06548980505957491,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->R1,22,22,DENSE,0.6,DENSE: entropy=0.97>0.7; max_block=0.014<0.03,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->P,22,22,DENSE,0.5,DENSE: entropy=0.97>0.7; many_blocks_above_0.01=34,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->X,22,22,SPARSE,0.4666666666666666,SPARSE: segment_mass_dominance=6.723; stability=0.92>=0.5,0.5,0.041517034647549966,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
